ID,NAME,cns e14,ovary adult,limb e14.5,whole brain e14.5,cns e11.5,cns e18,adrenal adult,thymus adult,bladder adult,lung adult,mammary gland adult,colon adult,frontal lobe adult,cerebellum adult,testis adult,spleen adult,cortex adult,subcutaneous fat pad adult,duodenum adult,genital fat pad adult,placenta adult,stomach adult,small intestine adult,kidney adult,large intestine adult,liver e14,liver e14.5,heart adult,liver e18,liver adult
27274,Zfp354b,1.27655,0.117152,0.727881,1.14749,0.872461,1.8034,0.0735315,0.0203847,1.20037,0.131073,0.132744,0.0445669,1.07915,1.2169,0.864503,0.0184265,1.06057,0.398542,0,0.337802,0.348618,0.00117033,0.0150286,0.387722,0.0775946,0.180119,0.148492,0.22039,0.279263,0.171689
30944,Zfp354c,9.0239,0.635306,9.5075,8.87921,6.54817,9.85256,0.102946,0.711308,2.46285,0.374531,0.384767,0.124154,4.80317,3.86537,0.426874,0.166968,3.88218,1.11037,0.0276804,0.463674,1.44743,0.107101,0.0411604,0.283317,0.115551,0.307199,0.248516,0.296245,0.196072,0.026241
140482,Zfp358,31.8376,53.8001,31.739,46.6383,23.9208,24.3015,35.748,23.3174,10.5128,32.8572,31.8067,20.9923,11.8323,11.9125,1.5439,12.2069,12.4152,21.4653,14.3398,22.1581,5.94366,17.9128,12.2595,18.8218,9.39384,2.72128,3.82658,17.6281,4.67385,9.20149
22695,Zfp36,2.36485,32.0445,7.4361,1.87468,2.03852,1.54336,19.389,70.9793,17.632,66.4688,54.7009,50.7138,1.25326,1.39553,2.75202,81.2268,1.30454,30.4096,98.6552,21.5832,15.4642,28.9858,88.6588,14.448,64.5569,3.81919,4.36566,13.8373,15.3693,26.5599
230761,Zfp362,18.2046,26.1878,27.1204,19.3163,21.3164,11.3576,20.3411,25.2824,6.91728,15.078,11.6642,8.597,7.53441,5.85723,7.33493,20.1087,5.55654,10.0967,8.31112,10.7601,6.49306,6.58112,7.75407,9.24182,5.32623,4.03742,5.01745,4.61578,1.80957,1.85757
216049,Zfp365,0.737138,0.348546,0.480352,0.877408,0.478974,3.01886,0.337978,0.345284,0.334467,2.34358,0.343856,0.31475,65.725,9.37839,0.0410758,0.110539,80.1768,0.335903,0.0469213,0.339508,0.133215,0.232705,0.0385266,0.0521921,0.0849952,0.0119925,0.0111293,0.149757,0.00845741,0.00305731
238803,Zfp366,0.430937,0.63241,0.675579,0.559768,0.46431,0.423312,1.27598,1.58304,0.571281,7.20331,1.86555,0.577036,0.590883,0.639304,0.0738783,3.58907,0.452982,1.82319,0.30205,1.35536,0.216989,0.363513,0.678882,1.27577,0.487109,0.188744,0.273246,1.53166,0.22167,0.192584
238673,Zfp367,2.7223,3.24905,4.28967,2.00791,5.37173,1.32126,2.33143,3.90654,6.22682,1.58116,1.00001,1.91705,3.00179,3.09137,5.8097,1.83739,3.57689,1.57814,1.20276,1.52081,2.88446,0.982015,1.07558,1.79265,1.43787,9.61894,8.71086,2.3899,4.06495,0.858639
170936,Zfp369,3.06473,1.34122,2.07797,2.94627,2.80187,3.43464,0.616359,3.17101,1.69387,1.38032,1.35407,0.699521,2.01469,2.02668,0.508496,1.14225,2.05824,1.93971,0.25209,1.43412,1.00488,0.259419,0.19112,1.29957,0.64381,0.982327,0.712277,1.20095,0.892574,0.822181
12192,Zfp36l1,27.036,112.749,102.217,22.41,44.4019,9.65542,144.382,62.7949,60.4797,89.3535,100.765,51.1228,6.12922,5.63943,10.8792,106.293,5.62178,58.5427,32.2717,21.8035,15.0691,56.5185,28.1603,34.921,18.2788,12.8451,15.9241,17.1327,22.2066,45.6636
12193,Zfp36l2,8.26123,123.431,34.0369,6.91057,13.3274,4.66235,89.1731,80.6283,29.894,69.8089,99.031,134.462,6.07886,4.05413,2.7311,100.611,4.78275,39.5445,101.31,22.2906,15.3215,79.4581,82.0528,16.9435,25.1947,15.9208,19.034,6.93681,11.3011,9.5224
333473,Zfp36l3,0.00633883,0.024119,0.0470933,0.0203372,0.0128671,0.0128836,0.0399687,0.0928965,0.00886304,0.0826816,0.0482545,0.0269607,0.130881,0.0181696,0.359272,0.0474899,0.0173142,0.0186773,0.0116266,0.0199258,29.0191,0,0.0152647,0.00663035,0.0322513,0.0154331,0.0117317,0.00746687,0.00920349,0
22696,Zfp37,3.68083,0.158608,1.85919,4.07896,4.15689,3.80833,0.0529493,0.0232936,1.75698,0.294413,0.103226,0.401407,2.31908,1.9596,14.6014,0.0320607,1.91458,0.220143,0.0224172,0.303551,0.934461,0.0495557,0.0989492,0.123894,0.137551,0.154321,0.157012,0.133154,0.17983,0.0142082
233060,Zfp382,2.22716,0.488235,1.82006,2.02955,2.03672,2.82157,0.143262,1.70772,0.915618,0.475406,0.475259,0.146805,2.16627,1.93053,2.32878,0.437999,2.2823,0.630399,0.0605943,0.300088,0.650901,0.0599038,0.0614081,0.271783,0.154822,0.329194,0.312158,0.267209,0.287917,0.0297888
73729,Zfp383,4.88613,0.528358,4.30579,4.98002,4.17795,4.40634,0.140745,0.150399,2.66166,0.623539,0.368045,0.135239,2.3086,3.34683,0.349018,0.143766,2.12924,0.957809,0.0284201,0.834239,1.50038,0.0808027,0.0418471,0.472005,0.228575,0.478566,0.401279,1.11298,0.460322,0.174673
269800,Zfp384,20.4854,20.8075,24.2605,19.9081,14.8801,13.9043,25.783,24.3186,10.2285,13.4827,16.0124,18.0046,8.13972,9.41335,15.3175,15.5859,7.31074,14.5131,13.6761,10.8253,7.94182,11.6153,11.9844,10.4489,14.7467,7.90298,9.30653,6.86977,6.64519,7.88211
29813,Zfp385a,5.45706,5.55211,6.44661,6.16226,5.15131,5.26319,6.53176,4.91428,3.63337,3.71912,16.5942,4.13953,8.94954,17.9317,30.8496,10.984,8.06765,10.6316,2.83593,5.93951,1.23839,7.85385,2.30976,1.7211,1.65508,2.38756,2.82053,2.63007,3.0376,5.09799
241494,Zfp385b,0.618465,2.64189,1.55023,0.657476,0.141496,1.27488,0.104692,0.0493484,0.306394,0.521987,0.198551,0.453585,4.35331,5.46116,0.994641,0.00516564,2.45032,0.200686,0.456203,0.759443,0.386645,0.982053,0.305528,1.01541,0.392759,0.492976,0.458761,0.708273,0.667237,0.926813
278304,Zfp385c,7.01054,6.70579,7.37572,8.59879,4.57506,5.52094,5.60085,5.34144,5.28182,7.18444,7.53458,11.9512,1.71969,5.95463,25.5194,4.4817,1.13241,8.46163,11.8938,6.85341,4.35347,8.36688,9.27037,6.65713,12.2348,2.18552,2.68634,9.73829,3.61408,3.47918
56220,Zfp386,4.44504,0.439961,2.94712,3.78485,4.97143,4.06328,0.353743,1.18718,3.59216,0.669341,0.825563,0.455899,2.63724,2.50204,0.835259,0.392166,2.17296,1.35381,0.170511,1.64538,2.17797,0.13627,0.138869,0.797727,0.612105,0.759909,0.581763,1.19535,0.983332,0.331304
100038371,Zfp389,0.386922,0,0.18088,0.273959,0.430431,0.375546,0,0.000107928,0.334179,0.00422563,0,0,0.313378,0.204338,1.57994,0,0.271373,0.0270731,0,0.00676875,0.219124,0,0,0.00743279,0.00681452,0.0811698,0.0443454,0.00353589,0.0497747,0
22698,Zfp39,2.11715,0.456432,2.2035,1.80785,2.1392,1.97062,0.12126,2.98177,1.64436,0.727369,0.62121,0.332974,1.86958,1.72175,13.6137,0.716397,1.58711,0.710138,0.0427252,0.731494,1.43795,0.0921626,0.108473,0.625396,0.315556,3.58708,3.44227,0.433358,1.85346,0.306585
380912,Zfp395,4.50237,19.6773,19.9853,3.53401,7.42763,2.73379,18.9571,14.2798,6.90588,9.47174,12.705,8.28146,1.74463,5.00224,3.13826,6.88603,1.35717,9.44553,4.12251,8.20267,7.90289,5.35444,3.38428,6.25849,3.68687,4.30172,4.99488,4.55368,5.34254,7.52754
69256,Zfp397,9.46488,1.07156,6.60992,8.18044,10.5983,7.07591,0.510562,2.47041,5.8805,1.25992,1.20549,0.752482,3.59461,3.81731,1.93981,0.910222,3.91309,2.00847,0.169201,1.97529,3.0266,0.144084,0.150471,1.75205,0.908145,5.51873,2.95224,2.18014,3.14221,0.692501
272347,Zfp398,2.99992,4.03185,2.59942,3.50427,2.12679,3.50592,1.95876,3.61376,1.94366,1.66677,1.85047,1.33973,2.47456,3.40924,1.23683,2.3182,2.20961,1.38953,0.693749,1.39875,0.784508,0.680818,0.673846,1.34235,0.951616,0.698851,0.689217,0.779816,0.63756,0.662165
22700,Zfp40,1.92082,0.0870402,0.947441,1.77738,1.18611,2.96112,0.0203929,0.208538,0.705541,0.202959,0.159858,0.0346623,1.58059,0.816855,0.0636249,0.0583101,1.58128,0.214928,0.00481273,0.309833,0.4142,0.0119216,0.0122563,0.11978,0.051719,0.225008,0.187119,0.145091,0.239855,0.0325164
240476,Zfp407,1.33966,1.02158,1.15959,1.34063,1.57897,1.12678,0.449898,1.11514,1.03273,0.816474,0.625195,0.635637,1.0078,0.918007,0.643593,0.78886,0.735689,0.61122,0.364558,0.540701,1.63032,0.27424,0.44103,0.470964,0.616039,0.646138,0.615089,0.474485,0.473194,0.268739
381410,Zfp408,6.59668,8.68761,7.4444,5.74865,6.51809,4.44049,6.72518,13.6098,3.98374,5.01958,5.596,5.75968,2.59368,2.61601,1.91795,5.37534,2.24819,4.48713,4.38817,3.92335,3.95724,3.46969,2.87285,2.52211,3.49779,2.44777,2.67382,1.39021,2.33743,1.65949
22701,Zfp41,14.9775,11.6448,6.77046,18.8629,18.3849,11.3767,2.80918,4.02688,1.4333,2.38724,2.64588,1.61128,1.5023,2.08683,10.6662,1.71003,1.12516,3.3912,0.538068,1.57808,2.201,0.954201,0.798364,1.58718,1.16975,1.44353,1.72728,0.964241,0.924072,0.724051
52708,Zfp410,5.71024,1.56315,5.59356,5.12258,7.48647,4.1251,0.644305,3.15432,3.81292,1.53709,1.38833,0.983243,2.22189,2.82972,1.31155,1.04518,2.05707,2.12287,0.998298,2.47878,3.513,0.539795,1.13726,1.53557,2.6752,3.9584,3.80011,1.63609,2.91282,0.867632
328801,Zfp414,29.9459,31.6432,33.0879,32.5825,16.2869,22.8765,36.7698,34.0016,15.781,24.9351,24.302,20.53,17.9308,20.5701,9.78909,24.6967,14.5671,18.8639,17.2756,17.167,9.82407,18.8188,9.23961,12.9807,11.0736,10.2292,13.3199,7.33118,7.86256,4.83039
232854,Zfp418,0.999912,0.199063,0.644875,0.90503,0.747277,0.888237,0.0447391,0.228068,0.885677,0.362551,0.307027,0.205886,0.60016,1.03223,0.0490619,0.216652,0.649645,0.265102,0.0429621,0.328435,0.493176,0.0637669,0.112611,0.355648,0.302214,0.216127,0.17787,0.259663,0.224266,0.122767
22702,Zfp42,0.000686596,0,0.0122976,0.00116262,0.0144649,0,0,0.000984096,0.0362606,0,0,0,0.00491561,0.000734152,1.45524,0,0,0,0,0.00235864,4.17618,0,0,0,0,0.00184707,0,0,0,0
233058,Zfp420,2.61938,0.212739,1.94914,2.69623,1.82617,3.82096,0.0938152,0.161484,1.67619,0.332596,0.259364,0.113483,2.10552,1.94581,0.187996,0.2053,1.90338,0.509593,0.0162202,0.395442,0.504162,0.0431287,0.042173,0.379039,0.181701,0.324546,0.28651,0.195239,0.348118,0.0956881
67255,Zfp422,29.7792,3.82131,28.2894,29.1997,40.5969,19.7117,1.04028,10.996,10.9339,4.17332,3.47827,1.76379,5.72605,6.02418,1.65389,2.04631,4.59715,4.32896,0.772813,2.82491,7.89921,1.07191,0.711956,5.23164,3.48026,6.29705,6.30556,4.55887,9.09924,1.92093
94187,Zfp423,10.2915,11.3548,11.0793,14.3879,11.0405,5.82036,6.24349,0.560686,3.71325,2.14498,7.39337,1.28245,3.10476,5.63628,2.69304,1.5479,1.85257,12.0964,0.619538,7.0914,0.761226,1.14637,0.552383,1.28196,0.641359,0.18767,0.23734,1.1973,0.168023,0.0975561
235028,Zfp426,3.06905,0.600291,2.05965,2.94757,3.29217,3.15112,0.289426,0.864777,2.29419,0.685111,0.696384,0.366409,1.84303,2.26455,1.80099,0.486516,1.66969,0.88505,0.110701,0.88858,1.53512,0.109423,0.175904,0.704666,0.536145,1.10246,0.898475,0.487613,0.804056,0.270242
232969,Zfp428,50.1587,16.1954,11.9487,55.2394,29.1555,51.1744,6.99423,2.90969,2.39793,2.14547,1.79578,3.43252,13.3947,9.42654,9.81054,1.31617,11.335,2.50285,4.02394,1.63615,3.04452,5.04278,2.10589,2.49818,1.61885,1.40555,1.8186,3.15744,1.10236,0.660945
72807,Zfp429,1.09057,0.113269,1.87704,0.827758,1.32878,0.974151,0.0600061,0.560171,2.3872,0.3121,0.548564,0.206939,0.60108,0.541124,0.115458,0.386989,0.646031,0.537263,0.021035,0.361379,2.0522,0.03083,0.0772523,0.438438,0.553028,0.978792,0.711197,0.226184,1.12425,0.0769064
73610,Zfp433,1.87663,0.13247,1.50331,1.49535,1.78099,1.63263,0.0424793,0.348315,1.62304,0.202177,0.14772,0.109763,1.07803,1.16316,0.522649,0.13123,0.904049,0.251669,0.072109,0.334218,1.336,0.0124405,0.0326042,0.139683,0.194242,0.616802,0.433871,0.213051,0.467237,0.102305
240186,Zfp438,0.944661,0.806251,0.901827,0.878273,0.764774,0.927011,0.407864,1.36151,1.48176,0.983073,0.940325,0.330278,0.944028,1.12497,12.0671,0.368738,0.900336,1.17305,0.137889,1.47726,0.661842,0.113023,0.156879,0.750471,0.394564,0.444758,0.428445,0.991448,0.48515,0.197798
72667,Zfp444,9.03731,12.0696,7.42667,10.4497,7.99045,8.35454,8.00672,9.13238,3.06169,6.1258,4.41865,8.22407,5.14363,5.37094,3.43703,4.35493,5.10797,3.32241,4.13982,2.40923,2.8921,3.43743,3.20154,8.30778,2.84492,2.35721,3.02961,1.29333,3.46079,4.04335
235682,Zfp445,28.6678,2.33007,18.6187,22.6944,23.3149,31.5201,1.57943,4.04048,15.4437,3.48007,3.2491,1.48318,22.5892,22.2691,4.54782,2.09532,19.9595,4.49423,0.437631,4.96327,7.2211,0.55527,0.578527,3.22866,2.59471,7.87946,6.04425,5.36772,6.38985,2.25367
269870,Zfp446,1.97978,1.69546,1.69507,2.0651,1.89892,1.63107,1.29668,1.46341,1.11129,1.17073,1.03241,0.622907,1.69518,1.69604,1.6684,0.864666,1.03542,1.29822,0.359195,1.2435,0.728419,0.449012,0.300149,0.979863,0.585256,0.7293,0.809239,0.737165,0.552633,0.454783
78619,Zfp449,1.25573,0.356614,2.20355,1.17842,1.54642,1.39273,0.13085,0.1304,1.56035,0.229074,0.395575,0.0640709,0.855997,0.77036,0.269953,0.064041,0.632678,0.606714,0.000889259,0.472065,1.28202,0.0491386,0.0203253,0.302392,0.0625962,0.385527,0.338469,0.637054,0.382717,0.039592
98403,Zfp451,4.6425,0.935598,4.3329,3.74204,5.3692,3.70548,0.493968,1.52763,2.74909,0.877104,0.758907,0.527404,2.38813,2.30446,22.2206,0.567611,2.39064,1.10107,0.123416,0.938996,2.04043,0.198859,0.18139,0.731502,0.472795,1.82534,1.46479,0.6742,1.08326,0.325402
237758,Zfp454,2.09222,0.169873,1.20463,1.69412,2.29026,1.50969,0.0979832,0.00635727,0.409923,0.0718695,0.0797511,0.0356632,0.746903,0.930514,0.0394578,0.00894881,0.66437,0.238207,0.00914514,0.136338,0.102998,0.0137266,0.00611555,0.14681,0.0362891,0.101482,0.0848542,0.0861719,0.0561396,0.0735937
22704,Zfp46,10.9959,7.51459,9.52093,12.7122,6.62397,13.0832,3.57097,3.78666,10.3568,7.57202,4.91272,4.64374,8.99865,4.62935,1.37256,3.0457,9.04871,5.17745,2.23461,6.1578,2.91435,2.57912,2.18174,2.96108,2.85683,1.22901,1.37792,7.01077,1.19051,0.897503
242466,Zfp462,10.9296,1.46536,4.40373,11.3052,12.3974,7.04221,1.35763,0.269449,1.47194,1.31864,0.768337,0.672163,2.98744,2.20257,0.717945,0.269399,2.03601,0.969632,0.220895,0.952147,0.952489,0.210583,0.244061,1.09307,0.581068,0.123043,0.123301,0.486107,0.100856,0.0336264
68910,Zfp467,5.10864,19.9428,11.3595,5.34204,5.47517,4.84016,24.4942,5.77511,9.46403,10.9958,13.3218,24.5252,4.89692,8.06762,0.430859,4.62118,2.89974,9.0232,5.20095,4.31259,0.93006,5.79152,4.60435,12.0824,3.18142,0.794533,1.11395,2.02448,1.20593,5.16618
195209,Zfp469,0.199632,1.62347,1.56863,0.095317,0.113627,0.128239,0.0573411,0.0706637,1.16485,0.2744,0.345218,0.215451,0.230492,0.152853,0.156141,0.0683585,0.200382,1.34874,0.0931029,0.114037,0.464256,0.110378,0.108734,0.0280925,0.0564393,0.0278079,0.0294034,0.277752,0.0126007,0.00269114
224691,Zfp472,1.54972,0.25442,1.62062,1.39778,2.35556,1.53199,0.102409,0.692249,2.2359,0.329296,0.442662,0.178485,0.960837,1.22479,0.327205,0.391822,0.76486,0.493126,0.0767975,0.656171,1.54772,0.0963992,0.10772,0.263013,0.902935,1.98784,1.42021,0.266917,0.969584,0.116321
243963,Zfp473,0.223233,0.229227,0.320932,0.21531,0.445729,0.325557,0.0923358,0.362013,0.118096,0.101591,0.0703245,0.121613,0.203182,0.200082,0.564421,0.114642,0.164934,0.127964,0.046772,0.0598616,2.08167,0.0226733,0.0802281,0.0442037,0.166026,0.383107,0.401823,0.0399512,0.183379,0.0580867
66758,Zfp474,0.0591525,1.57257,0.0682843,0.0615589,0.0196198,0.10448,0,0.0528474,0,1.518,0,0,0.0162702,0.0742424,35.4021,0,0.0630321,0,0,0.342315,0.00218595,0,0.00140053,0.00845444,0.00124099,0.000485727,0.00211521,0.0613326,0,0
218820,Zfp503,6.35911,54.0565,20.481,6.95689,8.61529,2.56354,48.8604,2.78935,7.81988,28.7367,22.7836,10.985,0.360179,1.14989,0.405448,5.49318,0.432756,23.2067,11.27,15.0343,1.2317,29.0306,10.062,29.3474,3.39378,0.522697,0.63936,0.46599,0.614248,0.690859
668501,Zfp507,5.3669,3.69838,7.0085,5.21284,6.62554,4.15574,1.27031,3.37479,4.10316,2.79688,2.1475,1.95926,3.18209,3.28979,4.19628,2.25592,2.57738,2.91875,0.636277,2.82106,3.8727,0.833983,0.795994,2.50179,1.89836,2.34391,2.29661,1.52733,2.67167,1.4173
22709,Zfp51,2.03507,0.181973,2.20463,1.75644,2.09718,1.73681,0.0322578,0.782028,2.95856,0.448902,0.29678,0.186745,0.947325,1.16059,1.30968,0.287338,0.819417,0.501652,0.0268002,0.574618,2.80272,0.0491164,0.050216,0.348585,0.482978,2.01015,1.39433,0.819966,1.3649,0.170532
69752,Zfp511,12.6716,18.5766,11.7148,14.2821,9.48003,13.2439,13.9666,16.0599,13.3883,14.0805,12.2485,14.1421,9.01623,8.13728,17.5645,13.6838,8.22057,11.066,8.91464,8.16523,7.72922,10.0413,8.67086,8.1627,10.7406,8.98338,10.0387,5.00513,7.72944,4.89965
269639,Zfp512,21.7295,4.75467,12.062,21.6319,17.8279,23.9707,1.82023,6.56032,9.22936,3.97425,3.23855,2.40634,9.80686,9.29548,3.24492,3.56932,8.70736,4.43063,1.29735,3.87438,4.88186,1.42792,1.26253,2.85233,2.89002,5.06052,4.37841,4.1501,3.16957,1.34494
269401,Zfp512b,23.6982,22.9335,21.086,20.4288,16.5412,19.7905,26.1358,15.4116,10.0555,10.4983,11.0912,7.44219,13.3035,7.86224,23.8322,9.02718,9.53043,16.1603,5.94324,13.8552,6.91169,8.33652,5.67057,8.32032,3.94274,3.87233,6.18646,4.71728,4.38607,8.68083
101023,Zfp513,12.2782,22.0271,11.2149,11.6449,12.2856,8.09922,21.8114,16.1504,6.12981,11.5123,14.4332,17.9093,5.36703,5.66013,9.35702,17.4528,4.58724,6.52277,15.0864,5.90376,6.47661,10.3446,11.7921,4.57346,7.83533,2.82962,3.24401,1.95223,3.23219,4.42429
329003,Zfp516,2.34367,8.70369,5.0381,2.05449,4.20442,1.06432,3.13692,0.977639,2.62305,3.14065,2.32026,1.8354,1.40102,1.06392,3.14802,1.84754,0.66089,3.35227,1.12169,3.40104,1.95361,1.2532,1.14237,1.25427,1.18869,0.416235,0.456464,0.938365,0.852577,0.460001
72672,Zfp518a,1.45929,0.167345,1.48334,1.21506,2.35166,1.12344,0.0949323,0.595908,1.35548,0.400061,0.385438,0.233412,0.832411,0.945647,1.25173,0.294884,0.73389,0.454463,0.0639875,0.658877,4.61405,0.0305183,0.112522,0.344331,0.511506,1.06412,0.869176,0.420178,0.719826,0.114981
100515,Zfp518b,6.19202,0.87886,3.75809,6.66146,6.7824,4.8582,0.429528,0.30388,1.10297,0.662398,0.532845,0.372237,1.97377,1.5212,0.436208,0.261456,1.21773,0.900691,0.119598,0.715326,2.11631,0.173052,0.104521,0.426595,0.258031,0.508779,0.448582,0.559367,0.356766,0.194466
22710,Zfp52,0.40981,0.266338,0.546056,0.375952,0.420456,0.783842,0.127705,0.160507,1.04922,0.168516,0.181133,0.0965575,0.570073,0.641979,0.0602595,0.173384,0.499504,0.262807,0.0335876,0.388833,0.491872,0.0636397,0.0390254,0.210304,0.17717,0.240148,0.165619,0.33943,0.180017,0.0562393
225207,Zfp521,7.97231,3.18022,13.2085,8.45361,8.10337,3.99429,1.7158,0.393054,2.28557,2.06606,2.41197,0.675073,0.902472,10.0373,0.122624,1.12314,0.801824,3.61231,0.229269,1.40093,0.558112,0.376756,0.284256,0.587273,0.516421,0.209013,0.209978,2.3946,0.207861,0.0424934
224656,Zfp523,20.0731,32.3644,16.1554,15.9871,13.1639,13.9096,22.9835,7.85342,5.91879,13.3717,8.96072,13.2983,20.8867,10.7234,19.0742,5.98646,16.2885,10.8331,7.42002,16.6893,2.88448,10.4999,5.84557,10.689,5.22709,2.34158,2.73959,4.74906,3.32537,5.70216
66056,Zfp524,2.39413,10.5122,3.89646,2.89619,1.95294,2.01366,11.2507,10.538,5.79371,10.9056,12.3866,16.1846,2.01771,2.4159,3.45376,8.39324,2.33128,7.81797,15.6972,6.39381,2.51685,11.0495,10.0799,9.90025,11.3914,3.42186,4.04097,3.54123,3.80966,9.7011
210172,Zfp526,2.58347,8.02823,3.58117,2.51449,2.9916,1.53433,6.96912,11.4914,2.77331,6.86727,6.84772,5.24803,1.75004,2.35261,12.7157,6.18025,1.71539,3.57278,2.67066,3.52285,2.28284,2.77081,2.71721,3.39509,2.25008,2.65961,3.13318,2.39002,1.66975,1.44752
24132,Zfp53,0.954886,0.849968,0.933151,0.923153,0.890984,1.11655,0.263164,0.83874,1.70003,0.545143,0.588866,0.716741,0.506861,0.653763,0.0795007,0.662165,0.503468,0.465424,0.436164,0.564737,0.776499,0.352263,0.700175,0.357785,0.863878,0.597858,0.461,0.213734,0.476345,0.267337
328977,Zfp532,12.0447,5.86674,10.1541,11.9792,9.94764,8.78648,2.20461,0.469588,3.4899,4.37804,2.2954,1.91711,5.00494,4.34991,0.855678,0.764779,3.98479,3.90196,0.443791,2.41796,1.79961,0.979707,0.46357,1.31417,0.667097,0.535419,0.577416,2.11949,0.706035,0.384368
243937,Zfp536,1.5344,0.147826,0.254077,1.40376,1.19094,0.678448,0.190232,0.0257372,0.514616,0.0239108,0.0350258,0.229248,0.666483,1.60509,0.710655,0.0108885,0.609227,0.0244279,0.0213433,0.0816769,0.00742296,0.0728481,0.0603221,0.00753633,0.051197,0.00319563,0.00521576,0.161434,0.010396,0.000924479
22712,Zfp54,0.616924,0.102786,0.57983,0.537042,0.535089,1.0343,0.0262895,0.258876,1.915,0.213633,0.190889,0.208792,0.251581,0.307417,1.27312,0.117868,0.243176,0.294673,0.013543,0.398992,1.20237,0.00190815,0.0214021,0.240057,0.417733,0.574438,0.504507,0.123731,0.539751,0.161633
666528,Zfp541,0.0304494,0.120997,0.0823235,0.0358509,0.0104384,0.0747124,0.0211036,0.0237792,0.019723,0.011259,0.00995042,0.0064671,0.0890006,0.0468837,39.9201,0.0170765,0.103233,0.000545582,0.00302276,0.0977352,0.00771512,0.00208485,0,0.0061821,0.00328021,0.00448723,0.0071194,0.0117326,0.0119199,0.00508855
619331,Zfp551,1.50663,0.288487,1.0869,1.54152,0.948842,2.03429,0.161441,0.294422,0.793055,0.257088,0.232621,0.134628,0.995234,0.85836,0.105089,0.143919,0.792235,0.368733,0.0443655,0.392335,0.464243,0.0577819,0.0299136,0.294773,0.154698,0.234355,0.198741,0.304104,0.214176,0.136385
233887,Zfp553,10.9654,13.3815,7.92777,11.6224,12.5983,8.37242,8.93633,9.9771,3.80523,4.66465,5.10001,5.65651,3.39107,4.40617,1.51814,5.2929,3.42063,4.99532,3.67123,5.28085,3.58639,3.83385,2.88077,3.48772,3.03112,2.19829,2.40906,2.02546,1.62019,1.68235
72230,Zfp558,6.20943,0.193707,1.41177,7.38388,2.2615,7.09881,0.0180912,0.0755036,0.396005,0.0807143,0.120478,0.0521007,0.492177,0.268466,2.45851,0.0344071,0.358938,0.183142,0.0107644,0.166869,0.256331,0.0266576,0.0194148,0.116634,0.068605,0.131531,0.119906,0.129386,0.101745,0.035728
434377,Zfp560,2.85553,0.341483,2.3799,2.72755,2.11281,3.17404,0.134101,0.418452,1.81421,0.409983,0.406668,0.182943,1.25188,1.09324,1.04684,0.264264,1.01465,0.585052,0.0440282,0.68426,0.754103,0.122731,0.0536988,0.558211,0.279267,0.569662,0.485481,0.539146,0.480211,0.260884
240068,Zfp563,1.87464,0.152673,0.890971,2.06186,1.05433,2.58372,0.0828757,0.372664,0.801936,0.322079,0.298929,0.0974264,1.36954,1.39729,0.207565,0.133567,1.26761,0.322441,0.0534055,0.320024,0.468806,0.0412395,0.056514,0.345319,0.203772,0.24433,0.212218,0.327485,0.26635,0.149971
72556,Zfp566,3.72866,0.481319,2.56193,2.77972,3.60674,3.51151,0.159054,0.694276,1.47888,0.404401,0.347373,0.196656,1.61678,1.47336,0.231045,0.440578,1.44191,0.553996,0.059342,0.582476,0.774036,0.0674134,0.0930799,0.31834,0.349931,0.746214,0.6886,0.307313,0.375899,0.127607
243905,Zfp568,2.07474,2.12028,6.9423,1.77361,5.26496,1.34366,0.6235,1.27426,2.77055,1.91232,1.3773,1.14404,0.561164,0.716805,0.775362,1.19598,0.502601,1.81967,0.595613,1.35965,18.4301,0.777466,0.565706,1.4286,1.32298,3.46785,3.39051,2.43441,3.42858,1.44608
22715,Zfp57,62.7577,3.45668,22.6232,52.5371,27.4495,66.7675,0.137162,0.114396,4.619,2.71425,0.354379,0.327197,4.68179,1.32849,3.04305,0.148744,3.35544,1.95597,0.151088,0.762152,8.72852,0.06639,0.16276,0.362987,0.311559,1.25446,1.08293,0.352709,1.20959,0.0652484
100416830,Zfp572,0.0478153,0.00409216,0.0298662,0.0399373,0.0290686,0.0729079,0,0.0046516,0,0.0236082,0,0,0.0076226,0,1.47127,0,0.0247132,0.000659029,0,0.0250847,0.0154113,0,0,0,0,0.00643998,0,0,0.0158961,0
232976,Zfp574,5.53045,14.9183,6.22888,6.1861,5.06459,3.68556,13.2131,10.3702,4.31862,9.72653,8.39575,9.58178,4.08712,4.94525,59.4029,7.09604,4.02354,4.52215,8.29797,3.51077,3.09462,7.22934,6.19827,4.34865,4.12822,1.95112,2.62564,2.2113,2.74516,3.42468
101544,Zfp575,1.52109,0.354622,2.01048,2.06532,0.394442,2.33223,0.249138,0.172061,0.233151,0.0903373,0.192699,0.666921,1.79383,0.35839,0.00972671,0.193874,1.71499,0.229935,0.454821,0.0209005,0.137021,1.64742,0.306102,0.0495806,0.108407,0.0645631,0.0817675,0.0166248,0.0246958,0.0107121
68490,Zfp579,29.2428,40.0163,28.2283,32.0909,24.1897,17.6071,30.3548,29.7106,8.95581,29.3871,18.4946,19.8453,8.10636,10.7483,1.99487,12.9051,6.17869,12.3148,15.3278,8.68454,2.06647,29.3941,10.8624,12.3987,6.98994,2.39198,3.42362,9.39607,2.918,3.23513
